Original Header:
Sensor Name: MAX30100
Cow ID: 129
I2CAddress: 0x57
Sampling frequency: 25 Hz
Data Format: 
	IR_0, RED_0, T_0, t0
	IR_1, RED_1, T_1, t1
	...
	...
	...
	IR_n, RED_n, T_n, tn
	Where IR is the MAX30100's infared count expressed as an unsigned short. (16-bit) RED is the MAX30100's RED count expressed as an unsigned short. T is the MAX30100's temperature expressed as a 32-bit float. The value is in degrees C. t is the time that the data point was taken in seconds, from the epoch. It is a double precision float. (64-bit) Each data point consists of this 3 value plus a timestamp, sequentially written to file. 
!@#

CSV Header:
The time is in seconds, subtracting off the startTime.
!@#
6012, 6872, 25.9, 1649.122070
6004, 6864, 25.9, 1649.161895
6004, 6844, 25.9, 1649.202118
6016, 6868, 25.9, 1649.243561
6024, 6880, 25.9, 1649.281891
6024, 6840, 25.9, 1649.321899
6032, 6880, 25.9, 1649.363250
6020, 6876, 25.9, 1649.402160
5980, 6848, 25.9, 1649.443481
5984, 6840, 25.9, 1649.481903
5984, 6824, 25.9, 1649.522186
6028, 6864, 25.9, 1649.561920
6036, 6892, 25.9, 1649.602112
6008, 6868, 25.9, 1649.643585
5996, 6832, 25.9, 1649.681884
6028, 6880, 25.9, 1649.722168
6044, 6900, 25.9, 1649.761963
6004, 6864, 25.9, 1649.802276
5980, 6828, 26.1, 1649.850799
6028, 6872, 26.1, 1650.102173
6040, 6892, 26.1, 1650.203033
6000, 6864, 26.1, 1650.242065
5992, 6836, 26.1, 1650.282379
6012, 6848, 26.1, 1650.322387
6040, 6888, 26.1, 1650.363098
5992, 6876, 26.1, 1650.402374
6000, 6844, 26.1, 1650.444488
6012, 6872, 26.1, 1650.482361
6016, 6860, 26.1, 1650.522400
6008, 6872, 26.1, 1650.562286
6032, 6880, 26.1, 1650.602295
6020, 6868, 26.1, 1650.644317
6004, 6852, 26.1, 1650.682342
5996, 6844, 26.1, 1650.722381
6028, 6872, 26.1, 1650.762390
6012, 6852, 26.1, 1650.802398
6024, 6860, 26.1, 1650.844330
6036, 6892, 26.1, 1650.882293
6016, 6872, 26.1, 1650.922302
5992, 6844, 26.1, 1650.962372
6004, 6860, 26.1, 1651.002350
6036, 6888, 26.1, 1651.044464
6024, 6884, 26.1, 1651.082367
6004, 6836, 26.3, 1651.132049
6008, 6828, 26.3, 1651.162323
6032, 6884, 26.3, 1651.202270
6024, 6884, 26.3, 1651.244446
5992, 6836, 26.3, 1651.282501
6028, 6896, 26.3, 1651.322448
5992, 6860, 26.3, 1651.363037
6008, 6848, 26.3, 1651.402374
6028, 6872, 26.3, 1651.444397
6028, 6856, 26.3, 1651.482269
6012, 6852, 26.3, 1651.522369
6004, 6856, 26.3, 1651.562591
6040, 6872, 26.3, 1651.602661
6016, 6880, 26.3, 1651.644256
6008, 6860, 26.3, 1651.682342
6000, 6852, 26.3, 1651.722381
6000, 6860, 26.3, 1651.762390
6028, 6888, 26.3, 1651.802337
6032, 6872, 26.3, 1651.844238
6012, 6848, 26.3, 1651.882354
6004, 6840, 26.3, 1651.922332
6012, 6876, 26.3, 1651.962677
6020, 6880, 26.3, 1652.002594
6004, 6868, 26.3, 1652.044464
5996, 6848, 26.3, 1652.082458
6012, 6872, 26.3, 1652.131958
6048, 6880, 26.3, 1652.162658
6012, 6876, 26.3, 1652.202881
5996, 6860, 26.3, 1652.244293
6000, 6848, 26.3, 1652.282348
6020, 6884, 26.3, 1652.322601
6028, 6884, 26.3, 1652.362732
6012, 6860, 26.3, 1652.402435
6060, 6908, 26.3, 1652.444397
6024, 6888, 26.3, 1652.482361
5996, 6836, 26.3, 1652.526275
6008, 6852, 26.3, 1652.562378
6056, 6900, 26.3, 1652.602356
6016, 6892, 26.3, 1652.644470
6056, 6908, 26.3, 1652.682342
6008, 6852, 26.3, 1652.722351
5996, 6844, 26.3, 1652.762390
6032, 6900, 26.3, 1652.802795
6016, 6880, 26.3, 1652.844360
5992, 6840, 26.3, 1652.882751
6012, 6864, 26.3, 1652.922332
6028, 6868, 26.3, 1652.962341
6004, 6860, 26.3, 1653.002289
6008, 6852, 26.3, 1653.044281
6008, 6864, 26.3, 1653.082367
6020, 6888, 25.5, 1653.132141
6008, 6856, 25.5, 1653.162689
6008, 6868, 25.5, 1653.202331
6020, 6868, 25.5, 1653.244293
6012, 6872, 25.5, 1653.282257
6012, 6860, 25.5, 1653.322357
6012, 6856, 25.5, 1653.362579
6008, 6876, 25.5, 1653.402374
6024, 6872, 25.5, 1653.444214
6008, 6872, 25.5, 1653.482361
6004, 6872, 25.5, 1653.522339
6028, 6872, 25.5, 1653.562591
6008, 6868, 25.5, 1653.602356
6016, 6860, 25.5, 1653.644287
6012, 6876, 25.5, 1653.682373
6044, 6868, 25.5, 1653.722351
6016, 6888, 25.5, 1653.762329
6024, 6880, 25.5, 1653.802337
5996, 6856, 25.5, 1653.844299
6004, 6844, 25.5, 1653.882354
6024, 6888, 25.5, 1653.922821
6028, 6888, 25.5, 1653.962341
6000, 6848, 25.5, 1654.002289
5992, 6852, 25.5, 1654.044494
6036, 6880, 25.5, 1654.082245
6016, 6908, 25.9, 1654.132049
6000, 6868, 25.9, 1654.162780
6000, 6856, 25.9, 1654.202331
6044, 6892, 25.9, 1654.244354
6028, 6884, 25.9, 1654.282348
6000, 6852, 25.9, 1654.322357
6008, 6848, 25.9, 1654.362640
6016, 6872, 25.9, 1654.402618
6008, 6852, 25.9, 1654.444305
6000, 6844, 25.9, 1654.482361
6020, 6884, 25.9, 1654.522339
6004, 6860, 25.9, 1654.562683
6012, 6860, 25.9, 1654.602356
6008, 6872, 25.9, 1654.644317
6012, 6856, 25.9, 1654.682342
6016, 6872, 25.9, 1654.722442
6012, 6868, 25.9, 1654.762390
5996, 6868, 25.9, 1654.802246
6000, 6844, 25.9, 1654.844421
6012, 6860, 25.9, 1655.062591
6040, 6888, 25.9, 1655.162994
6012, 6880, 25.9, 1655.202972
6004, 6836, 25.9, 1655.242981
6020, 6872, 25.9, 1655.283264
6032, 6888, 25.9, 1655.323272
6012, 6872, 24.9, 1655.370544
5988, 6840, 24.9, 1655.403228
6012, 6868, 24.9, 1655.444519
6032, 6900, 24.9, 1655.483246
6008, 6884, 24.9, 1655.523712
5980, 6836, 24.9, 1655.563263
6000, 6852, 24.9, 1655.603180
6044, 6908, 24.9, 1655.644531
6000, 6840, 24.9, 1655.683624
5980, 6848, 24.9, 1655.723266
6008, 6840, 24.9, 1655.763244
6028, 6864, 24.9, 1655.803253
6036, 6880, 24.9, 1655.844574
6012, 6876, 24.9, 1655.883239
6008, 6848, 24.9, 1655.923218
6020, 6852, 24.9, 1655.963257
6016, 6860, 24.9, 1656.003235
6024, 6864, 24.9, 1656.044525
6012, 6872, 24.9, 1656.083252
6000, 6864, 24.9, 1656.123291
6020, 6868, 24.9, 1656.163330
6032, 6868, 24.9, 1656.203247
6008, 6880, 24.9, 1656.244537
6000, 6856, 24.9, 1656.283233
6028, 6856, 24.9, 1656.323272
6032, 6892, 26.0, 1656.370514
6008, 6888, 26.0, 1656.403228
5996, 6852, 26.0, 1656.444397
6024, 6856, 26.0, 1656.483734
6028, 6888, 26.0, 1656.523193
6012, 6880, 26.0, 1656.563232
6004, 6848, 26.0, 1656.603302
6008, 6856, 26.0, 1656.644500
6044, 6900, 26.0, 1656.683258
6036, 6892, 26.0, 1656.723266
5988, 6856, 26.0, 1656.763275
6016, 6840, 26.0, 1656.803405
6040, 6884, 26.0, 1656.844543
6028, 6888, 26.0, 1656.883239
5996, 6844, 26.0, 1656.923279
6012, 6848, 26.0, 1656.963409
6028, 6892, 26.0, 1657.003235
6004, 6864, 26.0, 1657.044311
5992, 6836, 26.0, 1657.083221
6036, 6876, 26.0, 1657.123291
6040, 6900, 26.0, 1657.163299
6004, 6872, 26.0, 1657.203247
5992, 6840, 26.0, 1657.244415
6016, 6880, 26.0, 1657.283203
6032, 6900, 26.0, 1657.323242
6020, 6856, 25.6, 1657.370788
6008, 6860, 25.6, 1657.403228
6028, 6872, 25.6, 1657.444397
6028, 6888, 25.6, 1657.483246
6008, 6872, 25.6, 1657.523254
6000, 6864, 25.6, 1657.563293
6020, 6864, 25.6, 1657.603454
6036, 6868, 25.6, 1657.644409
6024, 6872, 25.6, 1657.683288
6008, 6868, 25.6, 1657.723266
6008, 6872, 25.6, 1657.763580
6020, 6872, 25.6, 1657.803314
6008, 6880, 25.6, 1657.844360
6020, 6860, 25.6, 1657.883239
6000, 6864, 25.6, 1657.923279
6028, 6880, 25.6, 1657.963196
6000, 6864, 25.6, 1658.003204
5996, 6852, 25.6, 1658.044494
6016, 6860, 25.6, 1658.083282
6048, 6892, 25.6, 1658.123291
6008, 6888, 25.6, 1658.163238
5984, 6840, 25.6, 1658.203247
6012, 6832, 25.6, 1658.244537
6048, 6900, 25.6, 1658.283142
6028, 6896, 25.6, 1658.323242
5992, 6840, 25.8, 1658.370178
6004, 6852, 25.8, 1658.403625
6048, 6904, 25.8, 1658.444336
6020, 6888, 25.8, 1658.483276
5988, 6836, 25.8, 1658.523224
6004, 6844, 25.8, 1658.563324
6056, 6896, 25.8, 1658.603210
6020, 6888, 25.8, 1658.644500
6000, 6856, 25.8, 1658.683258
6012, 6852, 25.8, 1658.723297
6028, 6872, 25.8, 1658.763183
6020, 6872, 25.8, 1658.803192
6008, 6868, 25.8, 1658.844482
6020, 6876, 25.8, 1658.883239
6012, 6856, 25.8, 1658.923248
6020, 6860, 25.8, 1658.963257
6004, 6872, 25.8, 1659.003113
6016, 6860, 25.8, 1659.044464
6004, 6880, 25.8, 1659.083252
6020, 6888, 25.8, 1659.123291
6008, 6880, 25.8, 1659.163360
6004, 6864, 25.8, 1659.203460
6012, 6856, 25.8, 1659.244384
6052, 6888, 25.8, 1659.283203
6012, 6880, 25.8, 1659.326812
6000, 6856, 25.6, 1659.376068
6032, 6864, 25.6, 1659.403747
6036, 6900, 25.6, 1659.444702
6000, 6868, 25.6, 1659.485046
5988, 6836, 25.6, 1659.523102
6028, 6884, 25.6, 1659.563293
6020, 6904, 25.6, 1659.603485
5992, 6864, 25.6, 1659.644500
6004, 6832, 25.6, 1659.683258
6036, 6884, 25.6, 1659.723327
6048, 6912, 25.6, 1659.763244
5992, 6856, 25.6, 1659.803558
6004, 6856, 25.6, 1659.844482
6016, 6872, 25.6, 1660.156677
6028, 6888, 25.6, 1660.211761
5992, 6872, 25.6, 1660.236725
6000, 6848, 25.6, 1660.276520
6028, 6884, 25.6, 1660.316864
6020, 6884, 25.6, 1660.356964
6012, 6876, 25.6, 1660.396820
6004, 6868, 25.6, 1660.437042
6020, 6872, 25.6, 1660.477874
6028, 6880, 25.6, 1660.517059
6016, 6884, 25.6, 1660.556854
6004, 6864, 25.6, 1660.596801
6036, 6884, 26.0, 1660.645874
6028, 6876, 26.0, 1660.677734
6012, 6864, 26.0, 1660.716888
6008, 6880, 26.0, 1660.756805
6024, 6876, 26.0, 1660.796814
6008, 6852, 26.0, 1660.837036
6004, 6884, 26.0, 1660.877685
5996, 6840, 26.0, 1660.916809
6016, 6860, 26.0, 1660.956909
6052, 6896, 26.0, 1660.997009
6016, 6868, 26.0, 1661.037018
5984, 6852, 26.0, 1661.077789
6012, 6884, 26.0, 1661.116913
6036, 6904, 26.0, 1661.156769
6016, 6864, 26.0, 1661.196716
6000, 6848, 26.0, 1661.237030
6008, 6844, 26.0, 1661.277801
6032, 6876, 26.0, 1661.316803
6024, 6888, 26.0, 1661.356811
6000, 6868, 26.0, 1661.397217
6012, 6856, 26.0, 1661.437225
6012, 6872, 26.0, 1661.477813
6024, 6892, 26.0, 1661.517151
6012, 6868, 26.0, 1661.556884
6008, 6856, 26.0, 1661.596801
6016, 6860, 25.0, 1661.645843
6028, 6880, 25.0, 1661.677826
6004, 6880, 25.0, 1661.720886
5996, 6860, 25.0, 1661.756805
6012, 6860, 25.0, 1661.797210
6036, 6888, 25.0, 1661.836853
6024, 6888, 25.0, 1661.877899
5992, 6844, 25.0, 1661.917114
6000, 6876, 25.0, 1661.959747
6032, 6892, 25.0, 1661.996856
6012, 6880, 25.0, 1662.037018
6004, 6864, 25.0, 1662.077881
6008, 6872, 25.0, 1662.116882
6004, 6872, 25.0, 1662.156769
6004, 6860, 25.0, 1662.196808
6024, 6876, 25.0, 1662.237152
6028, 6892, 25.0, 1662.277740
6020, 6888, 25.0, 1662.316955
6004, 6848, 25.0, 1662.356811
6008, 6844, 25.0, 1662.397033
6020, 6888, 25.0, 1662.436859
6040, 6888, 25.0, 1662.477722
6008, 6856, 25.0, 1662.516815
6000, 6856, 25.0, 1662.556854
6020, 6880, 25.0, 1662.596863
6024, 6892, 26.0, 1662.645904
6008, 6856, 26.0, 1662.677887
6004, 6836, 26.0, 1662.716827
6040, 6868, 26.0, 1662.756775
6040, 6892, 26.0, 1662.796814
5992, 6872, 26.0, 1662.836822
5988, 6836, 26.0, 1662.877868
6024, 6860, 26.0, 1662.916809
6032, 6900, 26.0, 1662.956787
6008, 6868, 26.0, 1662.996826
5996, 6848, 26.0, 1663.036895
6032, 6892, 26.0, 1663.077911
6040, 6896, 26.0, 1663.116882
6012, 6856, 26.0, 1663.156830
6024, 6872, 26.0, 1663.197052
6040, 6884, 26.0, 1663.237060
6012, 6876, 26.0, 1663.277679
6028, 6880, 26.0, 1663.316986
5992, 6860, 26.0, 1663.356872
6028, 6844, 26.0, 1663.397064
6044, 6880, 26.0, 1663.437164
6020, 6876, 26.0, 1663.477874
5996, 6860, 26.0, 1663.517029
6020, 6864, 26.0, 1663.556793
6036, 6892, 26.0, 1663.596832
6028, 6892, 25.9, 1663.645752
6004, 6856, 25.9, 1663.677887
6004, 6864, 25.9, 1663.716858
6036, 6900, 25.9, 1663.756958
6028, 6896, 25.9, 1663.796814
5996, 6852, 25.9, 1663.836914
6012, 6844, 25.9, 1663.877807
6044, 6896, 25.9, 1663.916900
6020, 6888, 25.9, 1663.956817
5992, 6852, 25.9, 1663.996826
6004, 6868, 25.9, 1664.036865
6008, 6864, 25.9, 1664.077759
6024, 6892, 25.9, 1664.116852
6024, 6876, 25.9, 1664.156799
6052, 6880, 25.9, 1664.196808
6008, 6864, 25.9, 1664.236847
6008, 6856, 25.9, 1664.277771
6008, 6864, 25.9, 1664.317016
6024, 6876, 25.9, 1664.356842
6024, 6884, 25.9, 1664.397339
6016, 6872, 25.9, 1664.437072
6016, 6860, 25.9, 1664.477783
6020, 6868, 25.9, 1664.516998
6024, 6872, 25.9, 1664.556854
6016, 6876, 25.9, 1664.596954
6020, 6884, 26.0, 1664.646332
6020, 6868, 26.0, 1664.677795
6024, 6880, 26.0, 1664.716827
6036, 6876, 26.0, 1664.756775
6012, 6856, 26.0, 1664.796753
6004, 6856, 26.0, 1664.836822
6028, 6876, 26.0, 1665.121307
6036, 6904, 26.0, 1665.161712
6012, 6884, 26.0, 1665.201416
6004, 6844, 26.0, 1665.243652
6028, 6868, 26.0, 1665.281433
6004, 6860, 26.0, 1665.321411
6012, 6872, 26.0, 1665.362854
6052, 6904, 26.0, 1665.401428
6020, 6892, 26.0, 1665.443054
5988, 6856, 26.0, 1665.481628
6028, 6868, 26.0, 1665.521728
6008, 6856, 26.0, 1665.561462
6032, 6888, 26.0, 1665.601501
6024, 6868, 26.0, 1665.643524
5996, 6856, 26.0, 1665.681335
6032, 6868, 26.0, 1665.721649
6012, 6872, 26.0, 1665.761444
6008, 6868, 26.0, 1665.801422
6028, 6860, 26.0, 1665.842834
6012, 6884, 25.8, 1665.888733
6020, 6888, 25.8, 1665.921356
6012, 6864, 25.8, 1665.961487
6004, 6852, 25.8, 1666.001312
6032, 6864, 25.8, 1666.043457
6028, 6888, 25.8, 1666.081451
5988, 6868, 25.8, 1666.121399
6020, 6852, 25.8, 1666.161712
6040, 6888, 25.8, 1666.201477
6024, 6884, 25.8, 1666.243469
5996, 6844, 25.8, 1666.281524
6004, 6860, 25.8, 1666.321838
6048, 6896, 25.8, 1666.362823
6028, 6876, 25.8, 1666.401764
5984, 6852, 25.8, 1666.443481
6020, 6844, 25.8, 1666.481415
6036, 6888, 25.8, 1666.521423
6012, 6868, 25.8, 1666.561676
5996, 6844, 25.8, 1666.601349
6024, 6876, 25.8, 1666.643097
6032, 6904, 25.8, 1666.681427
5996, 6860, 25.8, 1666.721405
5992, 6848, 25.8, 1666.761474
6020, 6876, 25.8, 1666.801391
6032, 6896, 25.8, 1666.843628
5996, 6872, 25.2, 1666.888580
6000, 6860, 25.2, 1666.921631
6028, 6864, 25.2, 1666.961456
6024, 6888, 25.2, 1667.001434
6012, 6872, 25.2, 1667.043792
6004, 6848, 25.2, 1667.081421
6028, 6860, 25.2, 1667.121795
6020, 6884, 25.2, 1667.161499
6012, 6884, 25.2, 1667.201416
6016, 6872, 25.2, 1667.243652
6020, 6840, 25.2, 1667.281372
6024, 6892, 25.2, 1667.321502
6032, 6884, 25.2, 1667.363037
6016, 6872, 25.2, 1667.401336
6012, 6856, 25.2, 1667.443054
6032, 6880, 25.2, 1667.481415
6000, 6848, 25.2, 1667.521606
6000, 6856, 25.2, 1667.561462
6008, 6856, 25.2, 1667.601440
6032, 6884, 25.2, 1667.643097
6024, 6872, 25.2, 1667.681457
5992, 6848, 25.2, 1667.721435
6008, 6856, 25.2, 1667.761596
6032, 6880, 25.2, 1667.801422
6020, 6876, 25.2, 1667.843048
5992, 6852, 25.9, 1667.888672
6012, 6856, 25.9, 1667.921356
6028, 6892, 25.9, 1667.961517
6008, 6872, 25.9, 1668.001404
6004, 6840, 25.9, 1668.043579
6016, 6864, 25.9, 1668.081451
6036, 6896, 25.9, 1668.121429
6028, 6876, 25.9, 1668.161743
5992, 6840, 25.9, 1668.201446
6012, 6848, 25.9, 1668.243561
6032, 6884, 25.9, 1668.281494
6024, 6892, 25.9, 1668.321411
5988, 6856, 25.9, 1668.362732
6008, 6844, 25.9, 1668.401336
6036, 6900, 25.9, 1668.443054
6024, 6896, 25.9, 1668.481781
5984, 6848, 25.9, 1668.521393
6024, 6856, 25.9, 1668.561889
6032, 6892, 25.9, 1668.601410
6020, 6884, 25.9, 1668.643066
5996, 6848, 25.9, 1668.681427
6000, 6864, 25.9, 1668.721405
6032, 6884, 25.9, 1668.761474
6028, 6888, 25.9, 1668.801422
5992, 6876, 25.9, 1668.843475
6008, 6840, 25.9, 1668.888427
6028, 6872, 25.9, 1668.921386
6044, 6888, 25.9, 1668.961456
6004, 6856, 25.9, 1669.001495
5996, 6844, 25.9, 1669.043457
6028, 6880, 25.9, 1669.081451
6044, 6896, 25.9, 1669.121429
6012, 6872, 25.9, 1669.161438
5980, 6832, 25.9, 1669.201416
6028, 6868, 25.9, 1669.243530
6048, 6896, 25.9, 1669.281402
6012, 6880, 25.9, 1669.321502
5996, 6848, 25.9, 1669.362518
6024, 6868, 25.9, 1669.401581
6040, 6892, 25.9, 1669.443542
6004, 6868, 25.9, 1669.481476
6004, 6856, 25.9, 1669.523376
6040, 6900, 25.9, 1669.561401
6028, 6884, 25.9, 1669.601379
5988, 6852, 25.9, 1669.643066
6024, 6860, 25.9, 1669.681396
6036, 6896, 25.9, 1669.721435
6012, 6888, 25.9, 1669.761474
5992, 6848, 25.9, 1669.801422
6012, 6856, 25.9, 1669.843048
6036, 6888, 26.0, 1670.077301
6024, 6884, 26.0, 1670.154937
6004, 6856, 26.0, 1670.193908
6016, 6864, 26.0, 1670.234955
6036, 6888, 26.0, 1670.273742
6024, 6888, 26.0, 1670.313873
6008, 6864, 26.0, 1670.354187
6012, 6856, 26.0, 1670.394745
6024, 6872, 26.0, 1670.433899
6036, 6880, 26.0, 1670.473846
6016, 6868, 26.0, 1670.513977
6000, 6864, 26.0, 1670.554016
6012, 6872, 26.0, 1670.594543
6032, 6880, 26.0, 1670.633789
6044, 6896, 26.0, 1670.675964
6012, 6860, 26.0, 1670.714142
6000, 6868, 26.0, 1670.753936
6028, 6872, 26.0, 1670.794464
6032, 6904, 26.0, 1670.834198
6008, 6856, 26.0, 1670.873901
6000, 6860, 26.0, 1670.913757
6028, 6876, 26.0, 1670.953857
6028, 6904, 26.0, 1670.994384
5988, 6860, 26.0, 1671.033874
6012, 6840, 26.0, 1671.075958
6044, 6896, 25.7, 1671.121093
6028, 6888, 25.7, 1671.153900
6000, 6856, 25.7, 1671.194366
6008, 6864, 25.7, 1671.234894
6044, 6896, 25.7, 1671.275879
6032, 6888, 25.7, 1671.314087
6004, 6852, 25.7, 1671.353882
6012, 6856, 25.7, 1671.394897
6028, 6880, 25.7, 1671.433899
6040, 6876, 25.7, 1671.476166
6016, 6880, 25.7, 1671.513855
6004, 6868, 25.7, 1671.553863
6012, 6868, 25.7, 1671.594391
6028, 6880, 25.7, 1671.633850
6024, 6884, 25.7, 1671.675903
6004, 6868, 25.7, 1671.713867
6012, 6840, 25.7, 1671.753845
6040, 6880, 25.7, 1671.794433
6040, 6908, 25.7, 1671.834289
5996, 6860, 25.7, 1671.873871
6000, 6836, 25.7, 1671.914276
6036, 6888, 25.7, 1671.953857
6044, 6884, 25.7, 1671.994598
6004, 6860, 25.7, 1672.034271
6004, 6844, 25.7, 1672.075958
6016, 6868, 26.1, 1672.121155
6040, 6896, 26.1, 1672.153839
5992, 6868, 26.1, 1672.194519
5996, 6856, 26.1, 1672.234710
6028, 6892, 26.1, 1672.273803
6032, 6876, 26.1, 1672.313843
6008, 6860, 26.1, 1672.354034
6012, 6864, 26.1, 1672.394867
6036, 6876, 26.1, 1672.433868
6024, 6884, 26.1, 1672.473816
6016, 6864, 26.1, 1672.513855
6020, 6860, 26.1, 1672.553863
6036, 6880, 26.1, 1672.594391
6016, 6880, 26.1, 1672.634094
6004, 6864, 26.1, 1672.675934
6016, 6856, 26.1, 1672.713867
6028, 6880, 26.1, 1672.754120
6024, 6880, 26.1, 1672.794586
5992, 6844, 26.1, 1672.833862
6012, 6852, 26.1, 1672.873779
6040, 6884, 26.1, 1672.914337
6040, 6892, 26.1, 1672.953857
6000, 6868, 26.1, 1672.994598
6004, 6844, 26.1, 1673.033996
6032, 6872, 26.1, 1673.075897
6036, 6904, 25.5, 1673.121521
6012, 6880, 25.5, 1673.153686
5996, 6848, 25.5, 1673.194488
6016, 6868, 25.5, 1673.234832
6040, 6912, 25.5, 1673.275970
6016, 6892, 25.5, 1673.313843
5992, 6856, 25.5, 1673.353851
6016, 6872, 25.5, 1673.394897
6044, 6896, 25.5, 1673.433868
6024, 6892, 25.5, 1673.476135
6004, 6856, 25.5, 1673.514007
6016, 6864, 25.5, 1673.553863
6036, 6884, 25.5, 1673.594543
6024, 6892, 25.5, 1673.633850
5996, 6848, 25.5, 1673.673828
6020, 6876, 25.5, 1673.714203
6024, 6900, 25.5, 1673.754272
6008, 6860, 25.5, 1673.794555
6008, 6864, 25.5, 1673.833862
6028, 6884, 25.5, 1673.873810
6028, 6908, 25.5, 1673.913910
6004, 6864, 25.5, 1673.953857
6008, 6860, 25.5, 1673.994446
6044, 6876, 25.5, 1674.033935
6036, 6900, 25.5, 1674.076141
5996, 6864, 25.5, 1674.121338
6012, 6856, 25.5, 1674.153747
6036, 6892, 25.5, 1674.194549
6040, 6892, 25.5, 1674.234588
6012, 6864, 25.5, 1674.276214
6008, 6864, 25.5, 1674.313843
6028, 6872, 25.5, 1674.353851
6036, 6896, 25.5, 1674.394867
6016, 6880, 25.5, 1674.433868
6004, 6856, 25.5, 1674.473816
6024, 6864, 25.5, 1674.513946
6036, 6888, 25.5, 1674.553863
6028, 6888, 25.5, 1674.594452
5996, 6864, 25.5, 1674.634094
6016, 6860, 25.5, 1674.675934
6028, 6880, 25.5, 1674.713867
6020, 6880, 25.5, 1674.754120
5980, 6844, 25.5, 1674.794525
6028, 6864, 25.5, 1674.833862
6048, 6900, 25.5, 1675.020782
6028, 6896, 25.5, 1675.205505
5992, 6848, 25.5, 1675.248230
6020, 6852, 25.5, 1675.285370
6060, 6900, 25.5, 1675.325439
6020, 6888, 25.5, 1675.365631
5992, 6852, 25.3, 1675.414917
6032, 6860, 25.3, 1675.445648
6048, 6916, 25.3, 1675.485626
6036, 6880, 25.3, 1675.527801
5996, 6852, 25.3, 1675.565887
6028, 6864, 25.3, 1675.605743
6032, 6900, 25.3, 1675.645599
6012, 6888, 25.3, 1675.685577
6012, 6844, 25.3, 1675.727874
6028, 6884, 25.3, 1675.765625
6004, 6872, 25.3, 1675.805633
6032, 6888, 25.3, 1675.845794
6024, 6880, 25.3, 1675.885650
6020, 6872, 25.3, 1675.927673
6012, 6872, 25.3, 1675.965942
6016, 6888, 25.3, 1676.006012
6028, 6880, 25.3, 1676.045562
6032, 6892, 25.3, 1676.085571
5996, 6868, 25.3, 1676.127746
6000, 6848, 25.3, 1676.165619
6052, 6888, 25.3, 1676.205841
6032, 6900, 25.3, 1676.245605
6000, 6840, 25.3, 1676.285553
6012, 6856, 25.3, 1676.327881
6048, 6900, 25.3, 1676.365967
6008, 6900, 26.2, 1676.415069
5980, 6844, 26.2, 1676.445617
6012, 6840, 26.2, 1676.485870
6056, 6908, 26.2, 1676.527588
6028, 6888, 26.2, 1676.565887
6000, 6852, 26.2, 1676.605652
6016, 6864, 26.2, 1676.645813
6040, 6912, 26.2, 1676.685547
6016, 6856, 26.2, 1676.727630
6008, 6844, 26.2, 1676.766052
6028, 6892, 26.2, 1676.805664
6000, 6860, 26.2, 1676.845611
6024, 6856, 26.2, 1676.886017
6032, 6880, 26.2, 1676.927673
6012, 6856, 26.2, 1676.965606
6008, 6868, 26.2, 1677.005523
6012, 6868, 26.2, 1677.045562
6012, 6876, 26.2, 1677.085602
6028, 6872, 26.2, 1677.127655
6024, 6880, 26.2, 1677.165863
6016, 6876, 26.2, 1677.205597
6016, 6852, 26.2, 1677.245636
6012, 6860, 26.2, 1677.285553
6040, 6868, 26.2, 1677.327636
6036, 6892, 26.2, 1677.365905
6000, 6860, 25.7, 1677.415191
6016, 6856, 25.7, 1677.445587
6024, 6868, 25.7, 1677.485901
6044, 6912, 25.7, 1677.527649
6012, 6872, 25.7, 1677.565643
5992, 6836, 25.7, 1677.605621
6036, 6888, 25.7, 1677.645630
6048, 6900, 25.7, 1677.685608
6020, 6848, 25.7, 1677.727630
5984, 6844, 25.7, 1677.765625
6040, 6892, 25.7, 1677.805603
5996, 6844, 25.7, 1677.845611
6004, 6860, 25.7, 1677.885772
6032, 6888, 25.7, 1677.927856
6036, 6860, 25.7, 1677.966003
6008, 6860, 25.7, 1678.005829
5996, 6852, 25.7, 1678.045898
6008, 6852, 25.7, 1678.085602
6012, 6868, 25.7, 1678.127746
6024, 6896, 25.7, 1678.165741
6000, 6864, 25.7, 1678.205658
6020, 6860, 25.7, 1678.245605
6028, 6872, 25.7, 1678.285522
6032, 6888, 25.7, 1678.327636
6016, 6864, 25.7, 1678.365967
6000, 6868, 25.5, 1678.414642
6024, 6864, 25.5, 1678.445709
6040, 6892, 25.5, 1678.485656
6024, 6880, 25.5, 1678.527557
6012, 6876, 25.5, 1678.565613
6020, 6872, 25.5, 1678.609588
6036, 6876, 25.5, 1678.645599
6016, 6888, 25.5, 1678.685608
6016, 6876, 25.5, 1678.727569
6016, 6856, 25.5, 1678.765960
6012, 6872, 25.5, 1678.805603
6004, 6860, 25.5, 1678.845611
6028, 6884, 25.5, 1678.885620
6028, 6900, 25.5, 1678.927612
6036, 6896, 25.5, 1678.965667
6004, 6856, 25.5, 1679.005554
5984, 6856, 25.5, 1679.045624
6040, 6888, 25.5, 1679.085602
6036, 6900, 25.5, 1679.127563
6000, 6864, 25.5, 1679.165802
5996, 6852, 25.5, 1679.205597
6036, 6876, 25.5, 1679.245605
6028, 6904, 25.5, 1679.285461
6012, 6872, 25.5, 1679.327636
5996, 6848, 25.5, 1679.365875
6028, 6876, 25.6, 1679.415008
6036, 6888, 25.6, 1679.445648
